Title,Date,Sentiment,Sentiment_Score
Tracking Rs 2.7-trillion credit growth in last fortnight of FY18,2018-04-14,Neutral,0.9988862872123718
ED finds 47 entities related to Nirav Modi doing Rs 60-bn 'round-tripping',2018-04-14,Neutral,0.9999872446060181
CRISIL reaffirms stable rating for ICICI Bank debt instruments,2018-04-14,Positive,0.9438591599464417
IDBI Bank mulls buyback of $1-bn overseas bonds as part of turnaround plan,2018-04-14,Neutral,0.9863881468772888
"Despite bankers' plea, RBI is unlikely to change its new NPA norms",2018-04-14,Neutral,0.8122014403343201
Now PNB tightens norms to separate loan appraisal and monitoring teams,2018-04-13,Neutral,0.999889612197876
Bank unions say time is ripe for nationalisation of private sector banks,2018-04-13,Neutral,0.9997896552085876
Canara insurance arm may break even for the first time at end of this year,2018-04-13,Neutral,0.9976281523704529
PNB scam: CBI questions 2 DGM-level officers of SBI's foreign branches,2018-04-12,Neutral,0.9999966621398926
Sebi initiates probe into alleged corporate governance breaches at ICICI,2018-04-12,Neutral,0.8883323073387146
ICICI loan case: Dhoot's aide among two NuPower directors questioned by CBI,2018-04-12,Neutral,0.9959622025489807
"Indian banks need to improve risk management, governance practices: S&P",2018-04-12,Positive,0.6676026582717896
"Rs 130-bn PNB scam: Probe under way; more heads could roll, says CEO Mehta",2018-04-12,Neutral,0.9998013377189636
What's behind surging bond yields and how it's upsetting govt's fiscal math,2018-04-12,Neutral,0.9978457689285278
"Axis Bank sells part of Echanda Urja loans to IREDA, Central Bank",2018-04-12,Neutral,0.9998395442962646
"Nabard to raise Rs 400 bn in FY19 via bonds, says chairman Harsh Bhanwala",2018-04-12,Neutral,0.9999837875366211
"ICICI case: Kochhar can take leave while probe is on, says ex Sebi chief",2018-04-11,Neutral,0.9998811483383179
Crisis in banking system has led to slowdown of investment flow: IL&FS,2018-04-11,Negative,0.9999996423721313
Banks to get Rs 270-billion breather on RBI provisioning move: Crisil,2018-04-11,Neutral,0.9993270635604858
PNB fraud: CBI court issues non-bailable warrant against Mehul Choksi,2018-04-11,Neutral,0.5332926511764526
RBI slaps Rs 30-mn fine on IDBI for not following classification of loans,2018-04-11,Neutral,0.999882698059082
PNB fraud: CBI questions 3 officials from Indian banks' branches abroad,2018-04-11,Negative,0.8751687407493591
Chanda Kochhar's good and bad times at ICICI Bank as its MD & CEO,2018-04-11,Positive,0.9999995231628418
RBI plans to collect information on loan to Videocon from ICICI Bank,2018-04-11,Neutral,0.9999167919158936
SBI launches UK retail subsidiary with 225-mn pound capital commitment,2018-04-11,Neutral,0.9999810457229614
Fitch downgrades scam-hit Punjab National Bank's viability rating to BB-,2018-04-10,Negative,0.9356447458267212
"LIC, govt's nominee plan to pose difficult questions to ICICI management",2018-04-10,Negative,0.9997749924659729
Traders have doubts about India's bond rally as banks remain net sellers,2018-04-10,Negative,0.9999995231628418
HDFC hikes retail prime lending rate by up to 20 basis points to 16.35%,2018-04-10,Neutral,0.9344536066055298
Shikha Sharma's eventful nine years at Axis Bank: Highlights of her stint,2018-04-10,Neutral,0.9963130354881287
"Videocon loan row: LIC, govt nominee seek meeting with ICICI Bank brass",2018-04-10,Neutral,0.9999963045120239
"Axis Bank board cuts short CEO's tenure, Shikha Sharma to stay on till Dec",2018-04-10,Neutral,0.9998373985290527
Allegations against ICICI bank pose reputational risks: Fitch Ratings,2018-04-10,Negative,0.9999926090240479
ICICI board divided over CEO Chanda Kochhar's future: Sources,2018-04-09,Neutral,0.9999780654907227
Q4 results: Top public sector banks to report losses in March quarter,2018-04-09,Negative,0.9999996423721313
RBI to decide on Chanda Kochhar's term at ICICI Bank as CEO: FinMin sources,2018-04-09,Neutral,0.9999980926513672
"In a surprise move, Shikha Sharma wants 7-month term as Axis Bank chief",2018-04-09,Neutral,0.9999492168426514
Merrill Lynch buys 30 million ICICI Bank shares worth Rs Rs 8.23-bn,2018-04-09,Neutral,0.9999946355819702
CEO Shikha Sharma wants only 7-month term as Axis Bank chief,2018-04-09,Neutral,0.9999834299087524
"Nirav Modi fraud is bank's issue, will not seek govt support: PNB MD",2018-04-09,Neutral,0.9745129942893982
PNB fallout: Top Mumbai law firm hired by Nirav Modi under CBI scanner,2018-04-09,Neutral,0.9991363883018494
"State Bank of India, Punjab National Bank to sell 15 NPAs worth Rs 10.63 bn",2018-04-09,Neutral,0.999221682548523
Nobel laureate Muhammad Yunus not in favour of PSBs' privatisation in India,2018-04-09,Neutral,0.999767005443573
Firestar bankruptcy proceedings: PNB hires lawyers to represent it in US,2018-04-09,Neutral,0.9999536275863647
Customs to approach businesses before issuing formal show cause notice,2018-04-08,Neutral,0.9992820620536804
Post office account holders can avail digital banking service from May,2018-04-08,Neutral,0.9999748468399048
"Worst is behind us, bank in recovery mode: PNB MD on Nirav Modi mess",2018-04-08,Negative,0.9968857169151306
ICICI loan case: CBI questions Chanda Kochhar's brother-in-law for 3rd day,2018-04-07,Neutral,0.9999595880508423
Chanda didn't know of my tie-up with Venugopal Dhoot: Deepak Kochhar,2018-04-07,Neutral,0.9987760186195374
RBI financial data storage circular to affect global firms the most,2018-04-07,Neutral,0.8155120611190796
"Don't deal with entities related to Bitcoins, RBI tells banks and NBFCs",2018-04-07,Neutral,0.9999101161956787
"Videocon loan case: On Day 2, CBI questions Rajiv Kochhar for 9 hours",2018-04-06,Neutral,0.9999277591705322
"At Rs 16.25 mn, combined losses mounted for Kochhar firms in FY17",2018-04-06,Negative,0.790992021560669
PSBs made Rs 3.79-trn provisioning for bad loans from Mar 2014-Jun 2017,2018-04-06,Neutral,0.9999865293502808
Some PSU banks can be privatised but this isn't the right time: SBI chief,2018-04-06,Neutral,0.9999322891235352
Bank of Baroda hikes benchmark lending rate by 0.1% to 8.4% for 1-yr tenure,2018-04-06,Neutral,0.9903767704963684
ICICI Bank becomes first to enable SWIFT's cross-border payment service,2018-04-06,Neutral,0.8661214709281921
PNB fraud: Delhi HC seeks ED reply on plea by Mehul Choksi's Gitanjali Gems,2018-04-06,Neutral,0.9972478747367859
CBI questions RBI officials in connection with PNB fraud,2018-04-05,Neutral,0.5807175636291504
Deterioration in asset quality impacting monetary transmission: RBI,2018-04-05,Negative,0.9999985694885254
Videocon paid ICICI Bank dues worth Rs 10 bn till December last year,2018-04-05,Neutral,0.9999792575836182
"Insurance blockchain will save industry $5-10 billion: Why, what and how",2018-04-05,Positive,0.995664656162262
RBI may keep repo rate unchanged at 6% in today's policy review: BS Poll,2018-04-05,Neutral,0.9999958276748657
PNB misled RBI on SWIFT integration: Central Bank to Finance Ministry,2018-04-05,Negative,0.9993224143981934
Banks stare at $38-bn new bad loans from power sector: Merrill Lynch Report,2018-04-04,Neutral,0.9999443292617798
ICICI Bank launches social media-based remittance service for NRIs,2018-04-04,Neutral,0.9965062141418457
Crisil advises caution on home loans to businessmen as NAPs double,2018-04-04,Neutral,0.9998301267623901
Reliance Jio now brings banking on mobile: Know benefits of payments bank,2018-04-04,Positive,0.9894054532051086
RBI keeps private banks waiting on bonus payment to top executives,2018-04-04,Neutral,0.9949841499328613
"Despite Rs 130-bn scam, PNB 's domestic business crosses Rs 10 trn in FY18",2018-04-04,Neutral,0.9991911053657532
PSU banks wrote off Rs 2.41-trn loans from Apr 2014 to Sept 2017: Govt,2018-04-03,Neutral,0.9996073842048645
Reserve Bank of India drops Axis Bank from list of bullion importers,2018-04-03,Neutral,0.9999172687530518
RBI asks Axis Bank to reconsider decision to re-appoint Shikha Sharma,2018-04-03,Neutral,0.9996013045310974
ICICI Bank stock posts biggest single-day drop in nearly three years,2018-04-03,Negative,0.9999244213104248
Canara Bank to raise Rs 4.5 billion via offloading stake in Canbank Factors,2018-04-03,Neutral,0.9999419450759888
"Don't believe rumours, your money is safe with us: PNB to customers",2018-04-02,Neutral,0.9837020635604858
"PNB scam: CBI questions officials of BoI, Axis and Allahabad Bank",2018-04-02,Neutral,0.9997749924659729
"Stressed bank loans at Rs 9.5 trn in Dec, PSB loans account for Rs 8 trn",2018-04-02,Neutral,0.9999998807907104
"Amid Rs 32.5-bn loan row, ICICI Board examines pending insolvency cases",2018-04-02,Neutral,0.9997267127037048
RBI allows banks to spread bond trading losses over four quarters,2018-04-02,Neutral,0.9998291730880737
There's a standard process for senior appointments like Shikha Sharma: Axis,2018-04-02,Neutral,0.9999985694885254
ICICI Bank's board to meet today to review insolvency cases before NCLT,2018-04-02,Neutral,0.9998037219047546
Personal ties do not always result in criminal acts: Venugopal Dhoot,2018-04-01,Neutral,0.9979643821716309
"NBFCs and HFCs fear Rs 2.2-trn NPA mess owing to note ban, Rera, GST",2018-04-01,Neutral,0.6213862895965576
"PNB fraud: RBI examining enforcement action, issues confidential circular",2018-04-01,Neutral,0.9997692704200745
PSBs have a role in creating infrastructure: BBB chief Vinod Rai,2018-04-01,Neutral,0.9999840259552002
Allahabad Bank slashes lending rates by 45 bps to lower EMIs for borrowers,2018-04-01,Neutral,0.5709227323532104
Canara Bank not to divest stake in Can Fin Homes due to low price quotation,2018-04-01,Negative,0.8444526195526123
Videocon-ICICI loan case: CBI questions bank officials,2018-04-01,Neutral,0.9999203681945801
Chanda Kochhar's conflict of interest? ICICI-Videocon controversy explained,2018-03-31,Negative,0.9999464750289917
Sebi looking into ICICI Bank-Videocon conflict of interest matter,2018-03-31,Neutral,0.921947717666626
"Ahead of monetary policy, Urjit Patel holds meeting with Arun Jaitley",2018-03-31,Neutral,0.9999415874481201
ICICI Lombard upgrading forensic methods to detect insurance claims fraud,2018-03-31,Neutral,0.8127994537353516
'Chanda Kochhar a huge beneficiary of Videocon loan; govt must order probe',2018-03-30,Positive,0.9999210834503174
"RBI to take hawkish stance by end-2018, hike rates early next year: Poll",2018-03-30,Neutral,0.9996084570884705
"PNB worried Nirav Modi won't pay up, chasing the bucks in US now",2018-03-30,Neutral,0.7536651492118835
"ICICI Bank says no favour done to Videocon, answered regulator's queries",2018-03-30,Neutral,0.9999690055847168
"PNB scam and banking crisis: NPAs soared, profits plunged for banks",2018-03-30,Negative,0.9999481439590454
Jana Small Finance Bank is looking at listing its shares by March 2021,2018-03-30,Neutral,0.999997615814209
"Education loan growth rate dips from 17% to 2%, NPAs jump from 5.5% to 7.5%",2018-03-30,Negative,0.9939801692962646
Lack of liquidity forces banks to raise rates; RBI may maintain status quo,2018-03-29,Negative,0.9926742911338806
CBI registers three FIRs in Rs 7.43-bn NPA in IDBI Bank,2018-03-29,Neutral,0.9999959468841553
ICICI Bank slapped with Rs 589-mn fine for selling bonds from HTM category,2018-03-29,Neutral,0.9989972710609436
"Frauds cost Rs 181.7 bn to banking sector in FY17, says IiAS report",2018-03-29,Neutral,0.9938386082649231
PNB scam: ED seeks Interpol's help to locate Nirav Modi and his kin,2018-03-29,Neutral,0.9999713897705078
Create special clearing window for govt accounts on Mar 31: RBI to banks,2018-03-29,Neutral,0.9999980926513672
"ICICI Bank stands by Kochhar, urges not to spread rumours on Videocon loan",2018-03-29,Neutral,0.9998661279678345
Karnataka Bank reports Rs 865-mn fraud related to Gitanjali Gems to RBI,2018-03-29,Neutral,0.8588031530380249
"ICICI Bank board defends MD on nepotism charges, quashes allegations",2018-03-29,Neutral,0.941324770450592
Fake LoUs: PNB agrees to honour Rs 65 bn of other banks' pending claims,2018-03-29,Neutral,0.9999899864196777
"RBI audit on Punjab National Bank found no lapse in three years, says govt",2018-03-29,Neutral,0.9999150037765503
"IDBI Bank discloses Rs 7.72-bn fraud in Andhra, Telangana; shares fall 5.2%",2018-03-29,Neutral,0.960700511932373
PSBs asked to get passport details for loans of Rs 500 mn and above: Govt,2018-03-28,Neutral,0.9999951124191284
SBI will issue electoral bonds in second phase from April 2 to 10,2018-03-28,Neutral,0.9999866485595703
SBI raises interest rates for fixed deposits across tenures after two years,2018-03-28,Neutral,0.999976634979248
"ICICI Bank reviews credit approval process, expresses full faith in Kochhar",2018-03-28,Neutral,0.9999911785125732
Public sector banks anticipate tough Q4 as RBI tightens NPA norms,2018-03-28,Negative,0.9987711310386658
Banking scam fallout: RBI may let PNB spread fraud losses over 1 year,2018-03-28,Negative,0.9963790774345398
"Govt, RBI likely to increase FPI limit in long-term government securities",2018-03-28,Neutral,0.9972077012062073
"Bandhan Bank outpaces BoB, PNB on debut; stock gains 25% on issue price",2018-03-27,Positive,0.9999990463256836
CBI books Hyderabad-based firm for defrauding SBI to the tune of Rs 650 mn,2018-03-27,Neutral,0.9999973773956299
IDBI begins quality assurance audit to further align with 'best practices',2018-03-27,Neutral,0.9994537234306335
RBI resumes dialogue with stakeholders to decide on next bi-monthly policy,2018-03-27,Neutral,0.9999946355819702
How the loan was issued to Nirav Modi? PNB denies 'info' to RTI activist,2018-03-27,Neutral,0.9999386072158813
Public sector banks pay much higher audit fees than private banks,2018-03-27,Neutral,0.9626948237419128
"PSU banks' privatisation not answer, empower bank boards: Industry",2018-03-26,Neutral,0.9995508790016174
PNB plans vertical to recover stressed assets amid growing NPA problem,2018-03-26,Positive,0.9795112609863281
"In 5 days, PNB may be first bank to get 'defaulter' tag due to Nirav Modi",2018-03-26,Neutral,0.9596560597419739
BOI roping in HR consultancy outfit to develop leadership talent pool,2018-03-26,Neutral,0.999863862991333
"Panagariya makes a strong case for privatisation of PSBs, excluding SBI",2018-03-25,Positive,0.9999241828918457
PNB plans to stake claim in bankruptcy proceedings of Nirav Modi's Firestar,2018-03-25,Neutral,0.9964383840560913
India's retail banking now bigger than Russia's but not close to China's,2018-03-25,Neutral,0.9982659220695496
"PNB scam: ED, CBI raid Nirav Modi's Mumbai home, seize Rs 250-mn properties",2018-03-24,Neutral,0.9999954700469971
UCO Bank to merge branches in Hong Kong as it realigns overseas operations,2018-03-23,Neutral,0.9999673366546631
"After Nirav, Choksi's firms, SFIO probes Fortis, Religare for alleged fraud",2018-03-23,Neutral,0.9384013414382935
10 years of banking sector: Pvt sector gains at cost of public sector banks,2018-03-23,Neutral,0.7321102023124695
CBI books Totem Infrastructure in Rs 13.94-bn bank loan fraud case,2018-03-23,Neutral,0.9999737739562988
Reserve Bank's LoU ban not to impact West Bengal jewellery industry,2018-03-23,Neutral,0.995385468006134
"PNB issued over 41,000 LoUs since 2011; 1,590 of them to Nirav: FinMin",2018-03-23,Neutral,0.9999816417694092
Alternative credit scoring partnerships help fintech companies lend better,2018-03-23,Positive,0.9999998807907104
"Need to rethink public ownership of banks, says Aravind Subramanian",2018-03-23,Neutral,0.932268500328064
Litigation hurdles abound for RBI-recommended insolvency cases at NCLT,2018-03-22,Negative,0.9957335591316223
PNB suffers Rs 145 bn loss due to fraud in FY18 so far: Govt,2018-03-22,Negative,0.9981358051300049
PNB starts Mission Parivartan to curb repeat of another Nirav Modi scam,2018-03-22,Neutral,0.9999802112579346
Honoured all Letters of Undertaking during 2011-16: PNB to Finance Ministry,2018-03-22,Neutral,0.9998906850814819
PNB blames concurrent auditor for not flagging off SWIFT transactions,2018-03-22,Negative,0.9997497200965881
"With HDFC merger failing, Max Life wants to be a digital organisation",2018-03-21,Neutral,0.9943140745162964
"Govt sources refute Vinod Rai's claim, say FM met him on several occasions",2018-03-21,Neutral,0.995102047920227
CBI files FIR in Rs 8-bn 'loan fraud' by Kanishk Gold; carries out searches,2018-03-21,Neutral,0.9998799562454224
Irdai bars insurers from rejecting claims based on genetic disorders,2018-03-21,Neutral,0.9992985725402832
IDBI's 30% stake sale in NSDL delayed; transaction may spill over to FY19,2018-03-21,Negative,0.8770565986633301
PNB woes spur Goldman to downgrade India's economic growth forecasts,2018-03-21,Negative,0.9999997615814209
"Hit hard by Nirav Modi fraud, PNB embarks on 'Mission Parivartan' drive",2018-03-21,Neutral,0.8842896819114685
India's dollar buyer likely to step back as capital inflows drop,2018-03-20,Negative,0.6872894763946533
CBI court awards 3 years jail term to 4 persons in Rs 70 mn bank fraud case,2018-03-20,Neutral,0.9995649456977844
"ICICI Bank raises Rs 40 billion via bonds, money to be used to fund growth",2018-03-20,Neutral,0.9999864101409912
Private banks' market share to touch 50% in 5 years: Uday Kotak,2018-03-20,Neutral,0.999503493309021
Domestic investment bankers rake in hefty bonuses as issues swell,2018-03-20,Neutral,0.8586294651031494
Rai alleges communication breakdown between Banks Board Bureau and govt,2018-03-20,Neutral,0.9995126724243164
NPCI asks banks to reject UPI transactions from non-compliant apps,2018-03-19,Neutral,0.9998049139976501
CBI charge sheet against ex-Canara Bank CMD in Rs 680-mn loan default case,2018-03-19,Neutral,0.7762051224708557
Nirav Modi indirectly challenging PMLA case via his firm: ED to Delhi HC,2018-03-19,Neutral,0.9930419921875
Axis Bank customers with balance of Rs 100 mn and above to get 6% interest,2018-03-19,Neutral,0.9999905824661255
Rs 129-billion scam fallout: RBI to resolve impasse over PNB liabilities,2018-03-19,Negative,0.9985319375991821
"Corruption at regulator? Irdai member aided, abetted graft, says SAT",2018-03-18,Neutral,0.99852055311203
PNB scam fallout: Here's why banks must relook at indemnity policies,2018-03-18,Neutral,0.9886584877967834
"Low operating expense, high yields to help NBFCs' grow their rural books",2018-03-17,Positive,0.9999996423721313
"Rs 91-million Chandri Paper fraud reported to CBI on February 13, says PNB",2018-03-17,Neutral,0.912438690662384
"Farmers protest: Banks give crores to Nirav Modi, what about us? updates",2018-03-17,Neutral,0.9998735189437866
Issued bank guarantees of Rs 1.55 bn to NSIC against 100% margin: UBI,2018-03-17,Neutral,0.9994233846664429
"PNB scam: Bank to focus on internal audits, recovery, small depositors",2018-03-17,Neutral,0.9999960660934448
"RBI needs to work with govt to take action against PSBs, says Rangarajan",2018-03-17,Neutral,0.9970048069953918
PNB scam: SFIO probing 107 firms and 7 limited liability partnerships,2018-03-17,Neutral,0.9999955892562866
Fraud-hit PNB faces dilemma over revealing price-sensitive information,2018-03-17,Negative,0.9998766183853149
Bankruptcy Code: Finance professionals on a roll as NCLT cases surge,2018-03-17,Neutral,0.9999958276748657
25% overseas branches of public sector banks reported losses in FY17,2018-03-17,Negative,0.9993384480476379
Nirav Modi fraud: PNB to honour bonafide LoU; increase its focus on CASA,2018-03-16,Neutral,0.6705847382545471
"1,700 card, net banking-related frauds worth Rs 714.8 mn reported in 2017",2018-03-16,Neutral,0.9994251728057861
"Banks' NPA steadily rising, reached Rs 7.77 mn till Dec 2017: MoS Finance",2018-03-16,Neutral,0.6668034195899963
Andhra Bank takes large NPA hit from iron & steel and infra sectors,2018-03-16,Negative,0.5128247141838074
"PNB fraud: There can't be parallel inquiry by courts, Centre tells SC",2018-03-16,Neutral,0.9997580647468567
GIC-RE eyes global footprint with entry into Lloyd's trading in April,2018-03-16,Neutral,0.9999939203262329
Money laundering: ED files another case in alleged Rs 1.73-bn fraud at UBI,2018-03-16,Neutral,0.9650661945343018
ICICI Securities IPO: Public holidays may cost ICICI Bank Rs 3 bn in taxes,2018-03-16,Neutral,0.9999861717224121
PSBs plan tighter lending norms for corporate loans above Rs 2.5 billion,2018-03-16,Negative,0.98421311378479
"RBI governor Urjit Patel's statements 'unbecoming', say officials",2018-03-16,Neutral,0.9992266893386841
PNB detects Rs 91 mn-fraud at Mumbai branch where Nirav Modi scam unfolded,2018-03-16,Neutral,0.9999195337295532
Nirav Modi fraud: Public sector banks expect PNB to honour LoUs,2018-03-16,Neutral,0.9756946563720703
HDFC Bank raises Rs 23 billion through issuance of rupee-denominated bonds,2018-03-15,Neutral,0.9999210834503174
Scandals to bailouts fail to dent analysts' faith in emerging-market banks,2018-03-15,Negative,0.9999821186065674
Banks to adopt risk management system in 6 months to stop PNB-like fraud,2018-03-15,Neutral,0.9931451082229614
"Blame game over PNB fraud would take us nowhere, says Venkaiah Naidu",2018-03-15,Neutral,0.9880637526512146
Merger with associate banks led to higher account closure this year: SBI,2018-03-15,Positive,0.9659639596939087
"Except for PNB, no unauthorised LoUs issued by PSBs: SBI official",2018-03-15,Neutral,0.9999762773513794
"PNB scam fallout: Not defaulted on any loan, says Russell Mehta",2018-03-15,Neutral,0.9710057377815247
'RBI to be Neelakantha': Urjit on Nirav Modi PNB fraud; top 10 developments,2018-03-15,Neutral,0.9997497200965881
IFC backs private equity funds in India that are facing rough weather,2018-03-15,Negative,0.959013819694519
Scrapping of guarantees by RBI to hit foreign branches of Indian banks,2018-03-15,Negative,0.7545661330223083
'Tough to prevent PNB-like fraud': Patel slams govt for diluting RBI powers,2018-03-15,Negative,0.9987810254096985
PNB fraud: RBI guv Urjit Patel blames regulatory constraints for scam,2018-03-14,Negative,0.9999639987945557
"Ban on LoUs by RBI will have disruptive impact, raise cost of credit: CII",2018-03-14,Negative,0.8834211826324463
What advance tax PNB will pay on March 15? Concern for I-T dept,2018-03-14,Negative,0.9999971389770508
Axis Bank to be able to process payments over WhatsApp soon,2018-03-14,Positive,0.8981041312217712
'Name & shame' defaulters by making their pictures public: Govt to banks,2018-03-14,Neutral,0.999860405921936
Objective criteria followed in liberalising 80:20 gold import scheme: Rajan,2018-03-14,Neutral,0.9999957084655762
Uncertain times in bond market casting shadow on economy,2018-03-14,Negative,0.9999927282333374
"PNB issued 1,213 fake LoUs to Nirav Modi's firms since March 2011: Jaitley",2018-03-14,Neutral,0.999974250793457
"RBI bars banks from issuing LoUs after Nirav Modi, Choksi fraud at PNB",2018-03-14,Neutral,0.9999963045120239
SBI slashes charges for non-maintenance of average minimum balance,2018-03-14,Neutral,0.9999464750289917
Public sector banks agree to govt terms for Rs 800-billion recap bonds,2018-03-14,Neutral,0.9999953508377075
"RBI says no objection, clears IndusInd Bank-Bharat Financial merger",2018-03-13,Neutral,0.9999548196792603
PNB fraud swells to well above $2 bn; RBI bans LoUs: Top 10 developments,2018-03-13,Positive,0.9878581762313843
HDFC bank blocks all its cards to buy or trade in cryptocurrencies,2018-03-13,Neutral,0.999934196472168
SBI shuts 4.11 mn savings accounts for not keeping average monthly balance,2018-03-13,Neutral,0.9998840093612671
"PNB discloses Rs 9.42 bn additional exposure in Nirav Modi, Choksi fraud",2018-03-13,Neutral,0.9999219179153442
PNB fraud fallout: RBI stops use of LoUs for trade credit for imports,2018-03-13,Negative,0.9212961792945862
Why RBI may not cut key policy rates in 2018 despite dip in inflation,2018-03-13,Negative,0.9727692008018494
RBI to keep rates on hold as CPI inflation to rise 4.7% in FY19: Report,2018-03-13,Neutral,0.9983526468276978
"PNB will pay lenders Rs 60 bn that Nirav Modi owes, but with conditions",2018-03-13,Neutral,0.9997276663780212
SBI slashes penalty for not maintaining minimum balance from Rs 50 to Rs 15,2018-03-13,Neutral,0.9982773065567017
BS Insurance Round Table 2018: How insurers fared after going public,2018-03-13,Neutral,0.999971866607666
"BS Insurance Round Table: Real challenge is how to run NHPS, says expert",2018-03-13,Negative,0.9930583238601685
Andhra Bank stocks sink to 15-year low amid ED probe involving ex-director,2018-03-13,Negative,0.9939001798629761
PNB scam fallout: IMF official calls for governance reforms at PSBs,2018-03-13,Neutral,0.9945959448814392
"Arun Jaitley silent on PNB fraud to protect daughter, says Rahul Gandhi",2018-03-12,Neutral,0.9205286502838135
"Man dupes SBI travel card platform for Rs 93 mn, CBI files FIR after a year",2018-03-12,Neutral,0.999997615814209
PowerGrid inks pact with SBI for Rs 50 bn loan,2018-03-12,Neutral,0.9999945163726807
"Bad loans in power need coordinated central, state action: Hemant Kanoria",2018-03-12,Neutral,0.9975621700286865
"Indian Bank, UBI classify STC account as NPA over non-payment of interest",2018-03-12,Neutral,0.999956488609314
"SBI, UCO Bank looking for buyers to clear off Rs 12.45-billion NPAs",2018-03-12,Neutral,0.999756395816803
"PNB scam: RBI initiates audit of PSBs with focus on trade finance, LoUs",2018-03-12,Neutral,0.9999983310699463
ICAI issues advisory on joint auditors' work allocation in bank audits,2018-03-12,Neutral,0.7638608813285828
RBI should ensure that PNB scam doesn't 'paralyse' financial system: Ficci,2018-03-11,Neutral,0.9994864463806152
"Indian Bank, Union Bank classifies State Trading Corporation account as NPA",2018-03-11,Neutral,0.9999802112579346
"PSBs recap should be part of broader package of financial reforms, says IMF",2018-03-11,Neutral,0.9999300241470337
The better debtor? Decline in default on credit given to women-led groups,2018-03-11,Positive,0.9998611211776733
"Time ripe for holding co for PSBs to fix fund-crunch, fraud mess: Mundra",2018-03-10,Neutral,0.9953368306159973
PNB scam: Jewellers face working capital crunch as banks make loans harder,2018-03-10,Negative,0.9999896287918091
PNB scam: Govt makes passport details must for loans of Rs 500 mn and above,2018-03-10,Neutral,0.999996542930603
Bandhan: Banking on lowest strata of credit market for its ambitious IPO,2018-03-10,Neutral,0.9998201727867126
"PNB scam: Nirav Modi replied to CBI, will take time to return, says lawyer",2018-03-10,Neutral,0.9999642372131348
The case that can prompt foreign courts to extradite Nirav Modi,2018-03-10,Neutral,0.9957006573677063
Scam-hit PNB may need to provide for around Rs 60 bn in losses this quarter,2018-03-10,Negative,0.9868476986885071
PNB fraud fallout: Loan disbursements to corporate India take a hit,2018-03-10,Negative,0.9998477697372437
Chinks in UPI armour begin to show; users lose money on failed transactions,2018-03-10,Negative,0.9999310970306396
PNB scam fallout: RBI asks banks for details of LoUs as far back as 2011,2018-03-10,Neutral,0.9999905824661255
Rs 50-bn Sterling scam: ED files chargesheet against ex-Andhra Bank exec,2018-03-09,Neutral,0.99998939037323
RBI fines Airtel Payments Bank Rs 50 million for KYC norms breach,2018-03-09,Negative,0.9838922023773193
Banks' gross NPAs at Rs 8.41 trn in Dec 2017; SBI highest at Rs 2 trn,2018-03-09,Positive,0.99154132604599
"Before Nirav Modi scam, PNB lost Rs 28 bn to various frauds in FY17",2018-03-09,Negative,0.8859750032424927
"Union Bank has Rs 2.95-bn direct exposure to Nirav Modi, Gitanjali firms",2018-03-09,Neutral,0.9999982118606567
HDFC Bank has picked arrangers for $2.4 billion share sale: Sources,2018-03-09,Neutral,0.9999821186065674
Investors upset as four banks recall Rs 109-bn additional tier 1 bonds,2018-03-09,Neutral,0.9996918439865112
PNB may be given one year to provision against Rs 127-billion fraud,2018-03-09,Neutral,0.9999022483825684
"Amount involved in Rs 127-bn PNB scam unlikely to go up, says DEA Secy",2018-03-09,Neutral,0.9922010898590088
PNB fraud: CBI's fresh summons to Nirav Modi and Mehul Choksi,2018-03-09,Neutral,0.9999179840087891
NBFC ombudsman to help resolve blatant violations,2018-03-09,Neutral,0.9643222093582153
PNB officer gets CVC-instituted vigilance excellence award,2018-03-08,Positive,0.9999991655349731
Bulk deposit rates to stay volatile as banks try to meet FY18 targets,2018-03-08,Negative,0.9915409684181213
"Bandhan Bank to go public, launch record $689 million IPO next week",2018-03-08,Neutral,0.919184148311615
PNB fraud: CBI registers fresh Rs 3.21 billion case against Nirav Modi,2018-03-08,Neutral,0.9733934998512268
PNB scam fallout: Rupee forwards crash as banks stop issuing LoUs,2018-03-08,Negative,0.8612030148506165
Rs 127-bn scam: PNB MD Sunil Mehta appears before SFIO to record statement,2018-03-08,Neutral,0.999976396560669
"GJEPC issues notice to Nirav Modi, Choksi, warns of suspension",2018-03-08,Neutral,0.9293368458747864
Can govt's plan to use blockchain choke Nirav Modi-style bank frauds?,2018-03-08,Neutral,0.9999494552612305
"SBI, IFCI, UBI seek buyers to recover dues for 110 NPAs worth Rs 163.49 bn",2018-03-07,Neutral,0.9985849857330322
"Despite PNB FIR, Nirav Modi's brother got $350,000 from SBI, says TV report",2018-03-07,Neutral,0.9992871880531311
RBI slaps Rs 4-mn penalty on SBI for flouting directives on fake notes,2018-03-07,Neutral,0.994612455368042
PNB fraud: Jewellery export body for uniform lending rules at all banks,2018-03-07,Neutral,0.5997630953788757
Banks need to overcome problems fast to lend large credit: Rangarajan,2018-03-07,Negative,0.9935781955718994
"SBI puts Simbhaoli Sugars, 14 other NPA accounts worth Rs 9.88 bn for sale",2018-03-07,Neutral,0.9999589920043945
PNB fraud probe drove Nirav Modi's jeweler to US bankruptcy filing,2018-03-07,Neutral,0.5456902384757996
